,Name,Cuisine_Type,Rating,Review_Count
1442,Jay's Japanese,['Japanese'],5.0,54
1443,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1444,La Bodegueta Provenca,"['Mediterranean', 'Spanish']",4.0,713
1445,Bormuth,"['Bar', 'Mediterranean']",4.0,1300
1446,Bar Veraz,"['Mediterranean', 'Spanish']",4.5,57
1447,Les Delicies,"['Mediterranean', 'European']",4.5,203
1448,Trattoria Pizzeria Italiana Da Raimondo,"['Italian', 'Pizza']",4.5,120
1449,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1450,Barestaurant L'Univers,"['Bar', 'Seafood']",4.0,204
1451,Inquiet,"['Mediterranean', 'Contemporary']",5.0,34
1452,Torres del Paine Restaurante,"['Steakhouse', 'Latin']",4.5,120
1453,Sense Seny Restaurant,"['Mediterranean', 'European']",5.0,35
1454,Cafe de la Pedrera,"['Cafe', 'Mediterranean']",4.0,986
1455,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1456,La Fermata de Sarria,"['Italian', 'Pizza']",4.5,157
1457,Can Bigotis,"['Mediterranean', 'European']",4.5,184
1458,El Bou Lomoteca,"['Argentinean', 'Spanish']",4.5,110
1459,Can Lluis,"['Mediterranean', 'Spanish']",4.0,250
1460,Los Toreros,"['Mediterranean', 'European']",4.0,738
1461,Bivac,"['Italian', 'Mediterranean']",5.0,3
1462,Zero Nove Cinque,"['Italian', 'Pizza']",4.5,57
1463,Bistrot Bilou,"['French', 'Bar']",5.0,54
1464,Can Pizza,"['Italian', 'Pizza']",4.5,127
1465,Mostassa,"['Cafe', 'Mediterranean']",4.0,244
1466,Crocante,"['Mediterranean', 'European']",4.5,98
1467,makis,"['Sushi', 'Asian']",4.5,78
1468,El Piso Bar,"['French', 'Spanish']",4.5,81
1469,Brunch & Cake by the Sea,"['American', 'Cafe']",4.0,514
1470,Portonovo Silvestre,"['Seafood', 'Mediterranean']",4.0,484
1471,Bella Istambul,"['Turkish', 'Middle Eastern']",4.5,90
1472,Lizarran,"['Bar', 'Mediterranean']",4.0,459
1473,YUBI Barcelona,"['French', 'Japanese']",4.0,15
1474,Restaurante Arabel Halal Marrakech,"['Moroccan', 'Healthy']",4.5,151
1475,El SET,"['Mediterranean', 'Spanish']",5.0,36
1476,Il Duomo & La Mole,"['Italian', 'Pizza']",4.5,110
1477,La Informal,"['American', 'European']",4.0,356
1478,La Cua Curta,"['French', 'Mediterranean']",4.0,226
1479,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
1480,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1481,Contraban Restaurant,"['European', 'Mediterranean']",4.5,125
1482,La Catrina de Barcelona,"['Mexican', 'Latin']",4.5,229
1483,Tapas San Miguel,"['Mediterranean', 'European']",4.0,235
1484,Via Granados,['Spanish'],4.0,343
1485,The Steak House,['Steakhouse'],4.5,145
1486,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1487,Santamasa Sarria,"['Italian', 'Bar']",4.0,348
1488,Blat Net,"['Pizza', 'Spanish']",4.5,124
1489,Timesburg Paris,"['American', 'Fast Food']",4.0,537
1490,El Cangrejo Loco,"['Seafood', 'Mediterranean']",4.0,1638
1491,Chen Ji,"['Chinese', 'Asian']",4.0,683
1492,YUBI Barcelona,"['French', 'Japanese']",4.0,15
1493,Tram Tram - Restaurant,"['Mediterranean', 'European']",4.5,237
1494,Restaurante Mi Rincon,"['Latin', 'Colombian']",4.5,201
1495,Kawamura,"['Japanese', 'Asian']",4.5,138
1496,Taverna Italiana,"['Mediterranean', 'Sicilian']",4.5,95
1497,La Maison,"['European', 'Bar']",4.5,81
1498,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1499,La Bicicleta,"['Mediterranean', 'European']",4.0,249
1500,La Penela,"['Spanish', 'Mediterranean']",4.5,129
1501,Zoe Experience BCN,['International'],4.5,73
1502,Cafe Parc Belmont,"['European', 'Spanish']",5.0,61
1503,Estimar,"['Seafood', 'Mediterranean']",4.0,370
1504,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1505,Norte Restaurante,"['Mediterranean', 'Spanish']",4.5,143
1506,Bar Seco,"['Bar', 'European']",4.5,169
1507,Can Culleretes,"['Mediterranean', 'European']",4.0,1963
1508,Braseria El Glop,"['Mediterranean', 'Catalan']",4.0,580
1509,Pomarada,"['Mediterranean', 'European']",4.0,521
1510,makis,"['Sushi', 'Asian']",4.5,78
1511,La Fonda,"['Spanish', 'Catalan']",4.0,6661
1512,Chicha Bar Bodega,"['Mediterranean', 'European']",4.0,524
1513,La Picanteria de l'Escriba,"['Peruvian', 'Latin']",4.0,195
1514,Casa Xica,"['Asian', 'Fusion']",4.5,236
1515,Miguelitos,"['Mediterranean', 'European']",4.0,352
1516,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1517,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1518,Ten's,"['Mediterranean', 'European']",4.0,1048
1519,Ovella Negra,"['Bar', 'Spanish']",4.0,436
1520,Makekosa,"['Italian', 'Pizza']",4.5,108
1521,Silan,"['Healthy', 'Middle Eastern']",4.5,74
1522,La Pala Pizza Bar,"['Italian', 'Pizza']",4.5,60
1523,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1524,Restaurante El Reloj,"['Mediterranean', 'European']",4.0,415
1525,Fratelli la Bufala,"['Italian', 'Pizza']",4.0,584
1526,De Cupe,"['Peruvian', 'Latin']",4.5,97
1527,La Camarga,"['Mediterranean', 'European']",4.0,443
1528,Restaurante PIlar,"['Mediterranean', 'Catalan']",4.0,195
1529,Jay's Japanese,['Japanese'],5.0,54
1530,Antonio's,"['Mediterranean', 'Spanish']",4.5,129
1531,Kalamata,"['Mediterranean', 'Spanish']",4.5,107
1532,Restaurante Salero,"['Mediterranean', 'European']",4.0,365
1533,El Drac de Sant Jordi,"['Mediterranean', 'European']",3.5,605
1534,My pillow Restaurant,"['Mediterranean', 'European']",4.5,167
1535,makis,"['Sushi', 'Asian']",4.5,78
1536,El Martinet,"['Mediterranean', 'European']",4.0,163
1537,Internacional Bar Restaurante,"['International', 'Steakhouse']",4.5,560
1538,Can Ramonet,"['Seafood', 'Mediterranean']",3.5,1267
1539,La Rovira,"['Bar', 'Mediterranean']",4.5,167
1540,Sentore Ristorante Pizzeria Italiana,"['Italian', 'Mediterranean']",4.5,67
1541,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1542,Chihuahua Restaurant,"['Mexican', 'Latin']",4.0,317
1543,Bar But,"['Spanish', 'Mediterranean']",4.0,188
1544,Restaurante Balmes Marisqueria,"['Mediterranean', 'Spanish']",4.5,190
1545,"San Pedrito, Restaurante Y Licoreria","['Mexican', 'Latin']",4.5,136
1546,Casa Pascual,"['Mediterranean', 'European']",4.0,390
1547,Bivac,"['Italian', 'Mediterranean']",5.0,3
1548,Gastro-Taqueria Mexicana,"['Mexican', 'Latin']",4.5,220
1549,Mood Rooftop Bar,"['Bar', 'Mediterranean']",4.5,82
1550,Mitja Galta,"['Mediterranean', 'Spanish']",4.0,178
1551,Bicioci Bike Cafe',"['Cafe', 'European']",4.5,128
1552,El Pacifico,"['Seafood', 'Mediterranean']",4.0,613
1553,Bella Venezia,['Italian'],5.0,102
1554,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
1555,Pizza D'Autore,"['Italian', 'Pizza']",4.5,84
1556,Morryssom,"['Bar', 'Mediterranean']",4.0,336
1557,el tianguis,"['Mexican', 'Latin']",4.0,338
1558,Cachitos Rambla,"['Mediterranean', 'European']",4.0,1748
1559,Alsur Cafe,"['Cafe', 'European']",4.0,986
1560,Bivac,"['Italian', 'Mediterranean']",5.0,3
1561,iaia Cristina,"['Italian', 'Pizza']",4.0,406
1562,Devil's Kitchen,"['German', 'Bar']",4.5,220
1563,Can Codina,"['Bar', 'Mediterranean']",4.0,251
1564,La Aurelia,"['Italian', 'Pizza']",4.5,142
1565,Guell Away,"['Spanish', 'Bar']",4.5,68
1566,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1567,Riera29 restaurant,"['Mediterranean', 'European']",4.5,175
1568,Terraza La Isabela,"['Bar', 'Mediterranean']",4.0,296
1569,La Porca,"['International', 'European']",4.0,192
1570,Le Cucine Mandarosso,"['Italian', 'Mediterranean']",4.0,779
1571,Studio Miramar,"['Mediterranean', 'European']",4.0,176
1572,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1573,Sam Bu Ja,"['Korean', 'Asian']",4.5,84
1574,Maleducat,"['Mediterranean', 'European']",4.5,47
1575,La Bascula,"['Latin', 'European']",4.0,205
1576,Kibera Senses,"['Japanese', 'Sushi']",4.5,73
1577,Bouquet Experience,"['Mediterranean', 'Spanish']",4.5,180
1578,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1579,Bun Sichi,"['Japanese', 'Sushi']",4.0,178
1580,Fidel Bar,"['Mediterranean', 'Spanish']",4.0,187
1581,Shoko Barcelona,"['Mediterranean', 'Sushi']",3.5,1517
1582,Triki Trac,"['Mediterranean', 'Spanish']",4.0,145
1583,Yatai,"['Japanese', 'Asian']",4.0,249
1584,Bella Venezia,['Italian'],5.0,102
1585,Venus Delicatessen,"['Mediterranean', 'European']",4.0,563
1586,El Kiosko,"['International', 'Mediterranean']",4.5,136
1587,Faborit Fresh Bar,"['Spanish', 'Cafe']",4.5,92
1588,Cuines Santa Caterina,"['Mediterranean', 'European']",4.0,2552
1589,Casa Carmen Diagonal Mar,"['Mediterranean', 'European']",4.0,970
1590,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1591,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1592,Kino Cafe,['International'],4.0,297
1593,Asador De Aranda,"['Steakhouse', 'Mediterranean']",4.0,349
1594,El Abasto bcn,"['Barbecue', 'Spanish']",4.5,69
1595,Black Remedy,['European'],4.0,315
1596,Gallo Santo,"['Street Food', 'Mexican']",4.5,62
1597,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
1598,Galileo,"['Italian', 'Mediterranean']",5.0,43
1599,Lata-Bern@,"['Mediterranean', 'Spanish']",4.0,472
1600,Casa Guinart,"['Seafood', 'Mediterranean']",4.0,1141
1601,Nuria,"['Pizza', 'Mediterranean']",3.5,1692
1602,Restaurante Bodega Sepulveda,"['Mediterranean', 'Spanish']",4.0,413
1603,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1604,Restaurante Tossa,"['Mediterranean', 'European']",4.0,366
1605,All You Eat Is Love,['$$ - $$$'],4.5,97
1606,Clubhaus,"['Healthy', 'Bar']",4.5,147
1607,Cor Caliu,"['Mediterranean', 'European']",4.0,284
1608,Restaurant Silenus,['Mediterranean'],4.0,247
1609,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1610,L'Antic Forn,"['European', 'Spanish']",4.0,274
1611,Galu,"['Italian', 'Mediterranean']",4.5,95
1612,Ocana,"['Bar', 'Mediterranean']",3.5,1870
1613,La Brochette,"['Mediterranean', 'Spanish']",4.5,97
1614,La Taberna de Vigo,"['Mediterranean', 'European']",4.0,249
1615,makis,"['Sushi', 'Asian']",4.5,78
1616,Pizzeria L'Antica Napoli,"['Pizza', 'Italian']",4.5,108
1617,Santa Burg,['American'],4.0,516
1618,Koska Taverna,"['Bar', 'European']",4.5,184
1619,Bar Celona,"['Spanish', 'Mediterranean']",4.5,104
1620,El Sortidor,"['Mediterranean', 'Contemporary']",4.0,354
1621,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1622,Carlota Restaurant,"['Mediterranean', 'European']",4.0,282
1623,Napoli Prima e Dopo,"['Italian', 'Pizza']",4.0,259
1624,Ramen Dining Yu,"['Japanese', 'Sushi']",4.0,188
1625,Encercle,"['Spanish', 'Catalan']",4.5,78
1626,Red Ant Noodle Bar,"['Japanese', 'Asian']",4.0,439
1627,Jay's Japanese,['Japanese'],5.0,54
1628,Bella Venezia,['Italian'],5.0,102
1629,Bar Celta,"['Bar', 'Mediterranean']",4.0,596
1630,Canta Y No Llores,"['Mexican', 'Latin']",4.5,109
1631,Sagarra,"['Bar', 'Mediterranean']",4.0,273
1632,RACO D'ANGEL,['Spanish'],4.5,64
1633,Pan & Oli,"['Mediterranean', 'European']",4.0,210
1634,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1635,Gola Taperia,"['Italian', 'Mediterranean']",4.5,179
1636,AFRODITA Restaurant,"['Spanish', 'Mediterranean']",4.0,206
1637,Buratino,"['Italian', 'Pizza']",4.5,155
1638,Rabipelao Raval Arepas and Tropical Cocktails,"['Latin', 'Caribbean']",4.5,165
1639,A mi manera,"['Mediterranean', 'Spanish']",4.5,58
1640,Bivac,"['Italian', 'Mediterranean']",5.0,3
1641,Orea Barcelona,"['International', 'Mediterranean']",5.0,38
1642,Tapas Royale,"['Spanish', 'Mediterranean']",4.0,430
1643,La Yaya Amelia,"['Mediterranean', 'European']",4.0,276
1644,A estrela Galega,"['Seafood', 'Spanish']",4.5,194
1645,Nou Celler,"['Spanish', 'Catalan']",4.0,407
1646,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1647,INA Espacio de Cafe & Piadina,"['Gastropub', 'Mediterranean']",4.5,122
1648,Bar del Pi,"['Bar', 'Cafe']",4.0,388
1649,Restaurante Quixote,"['Mediterranean', 'Spanish']",4.0,232
1650,Balthazar,"['Mediterranean', 'European']",3.5,965
1651,El Tio Pio,"['European', 'Mediterranean']",4.0,251
1652,YUBI Barcelona,"['French', 'Japanese']",4.0,15
1653,Bonica Bruncherie,"['Cafe', 'Spanish']",5.0,36
1654,Can Vilaro,['Mediterranean'],4.0,135
1655,Folks Burgers,"['International', 'Street Food']",5.0,50
1656,El Brunch del Majestic,"['International', 'Mediterranean']",4.5,175
1657,La Pachuca,"['Mexican', 'Bar']",4.5,90
1658,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1659,Teta de Monja,"['Italian', 'Pizza']",4.0,246
1660,Basilea,"['Swiss', 'European']",4.5,109
1661,Entrepanes Diaz,"['Mediterranean', 'European']",4.0,353
1662,Restaurant Casa Carmen Paseo de Gracia,"['Mediterranean', 'European']",4.0,571
1663,La Mostra,"['Spanish', 'Mediterranean']",4.5,94
1664,Jay's Japanese,['Japanese'],5.0,54
1665,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
1666,La Roneria,"['Mexican', 'American']",5.0,102
1667,El Club De La Hamburguesa,"['American', 'Bar']",4.0,389
1668,THAI ZAAP Restaurant,"['Asian', 'Thai']",4.5,114
1669,1881 per Sagardi,"['Healthy', 'Seafood']",3.5,1086
1670,Bodega Els Sortidors del Parlament,"['Mediterranean', 'European']",4.0,252
1671,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1672,Thai Barcelona Royal Cuisine Restaurant,"['Asian', 'Thai']",4.0,1681
1673,Sabor de Barrio,"['European', 'Spanish']",4.5,112
1674,Idea Bar,"['Bar', 'Pub']",5.0,73
1675,Las Vermudas -Gracia,"['Spanish', 'Bar']",4.5,62
1676,Mucci’s,"['Pizza', 'Fast Food']",4.0,475
1677,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
1678,Mar Beach Restaurant & Bar,"['Mediterranean', 'Spanish']",4.0,212
1679,La Bella Napoli,"['Italian', 'Pizza']",4.0,467
1680,La Taverneta Nou,"['French', 'Mediterranean']",4.0,181
1681,Restaurante La Tata,"['Mediterranean', 'European']",4.0,324
1682,Bun Bo Raval,"['Asian', 'Vietnamese']",4.0,392
1683,Bivac,"['Italian', 'Mediterranean']",5.0,3
1684,Restaurante Chino Hoy,"['Chinese', 'Asian']",4.5,151
1685,Del Duero Wine Bar,"['Spanish', 'Wine Bar']",4.5,85
1686,El Nacional - La Llotja,"['Seafood', 'Mediterranean']",4.0,622
1687,Especiarium Bar,"['International', 'Spanish']",5.0,34
1688,Las Cuatro Encinas,"['Mediterranean', 'Spanish']",4.5,114
1689,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1690,Gallo Nero Ramblas Teatro Liceu,"['Italian', 'Bar']",4.5,58
1691,Poke Si Casanova,"['Hawaiian', 'Fast Food']",4.5,159
1692,Restaurante SIFO,"['Barbecue', 'Grill']",4.5,62
1693,La Polpa,"['Mediterranean', 'Spanish']",4.0,552
1694,Lara Grill,"['Venezuelan', 'Latin']",4.5,91
1695,Jay's Japanese,['Japanese'],5.0,54
1696,Les Gens Que L'Aime Pub,['Pub'],4.5,151
1697,El Mercader de L'Eixample,"['Mediterranean', 'European']",4.0,534
1698,Villa Emilia Zinc Bar,"['Bar', 'Mediterranean']",4.5,146
1699,La Montiel37,"['Mediterranean', 'Spanish']",4.5,154
1700,Restaurant Ca La Montse,['$$ - $$$'],4.0,253
1701,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1702,Bivac,"['Italian', 'Mediterranean']",5.0,3
1703,Souvenir,"['Russian', 'Georgian']",4.0,218
1704,Quiote Mezcaleria,['Mexican'],5.0,42
1705,Celler Jordana Sant Antoni,"['Mediterranean', 'European']",5.0,29
1706,Alsur Cafe Palau,"['Mediterranean', 'Healthy']",4.0,471
1707,Kurz&Gut Gaudi,"['Spanish', 'Bar']",4.0,223
1708,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1709,La Clote del Clot,"['Italian', 'Pizza']",4.5,167
1710,Lonja De Tapas - Jaume I,"['European', 'Spanish']",4.0,424
1711,Les Truites,"['Mediterranean', 'Spanish']",4.0,166
1712,Granatt Wine Bar,"['Mediterranean', 'Spanish']",4.5,62
1713,Macrobiotic Zen,['$'],4.5,112
1714,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1715,The Juice House,"['European', 'Healthy']",4.0,284
1716,Tapes Tapas,"['Mediterranean', 'Spanish']",4.0,454
1717,Los Pescadores,"['Mediterranean', 'Spanish']",4.5,104
1718,A La Brassa,"['Steakhouse', 'Mediterranean']",4.0,221
1719,Restaurant Aiueno,"['Japanese', 'Sushi']",4.0,195
1720,Jay's Japanese,['Japanese'],5.0,54
1721,Chick's Burger Bar,"['American', 'Fast Food']",4.5,67
1722,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1723,El Nacional - La Taperia,"['Mediterranean', 'European']",4.0,1684
1724,La Xarxa,"['Mediterranean', 'Spanish']",4.5,114
1725,New York Burger Calle Pelayo,['American'],4.5,58
1726,YUBI Barcelona,"['French', 'Japanese']",4.0,15
1727,7 Birres,"['Mediterranean', 'European']",4.5,89
1728,Konig Barcelona Centro,"['Bar', 'Mediterranean']",4.0,973
1729,Oleum,"['Mediterranean', 'European']",4.0,382
1730,La Bodega D'en Rafel,"['Bar', 'Mediterranean']",4.0,165
1731,L'Antico Borgo Napoletano,"['Italian', 'Pizza']",4.5,107
1732,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1733,Closet restaurante,"['Italian', 'Mediterranean']",4.5,112
1734,Gula Bar,"['Mediterranean', 'Beer restaurants']",4.5,121
1735,La Campana,"['Mediterranean', 'Spanish']",4.0,132
1736,Metric Market,"['Mediterranean', 'European']",4.0,578
1737,La Tasca del Corral,"['Mediterranean', 'Spanish']",4.0,191
1738,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1739,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1740,La Casa de les Lletres Restaurant,"['Mediterranean', 'European']",4.0,300
1741,El Mexicano de Barcelona,"['Mexican', 'Latin']",4.0,269
1742,Sports Bar Italian Food - Av. Diagonal,"['Italian', 'Pizza']",4.0,244
1743,Raco del Nuria,"['Mediterranean', 'European']",4.0,209
1744,Restaurante l’Encant Vegetaria,"['Spanish', 'Catalan']",5.0,34
1745,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1746,Avenir Restaurant,"['Mediterranean', 'Spanish']",5.0,28
1747,Temaki-ya,"['Japanese', 'Fast Food']",4.5,178
1748,Panqa,"['Peruvian', 'Latin']",4.5,142
1749,Via Margutta,"['Italian', 'Pizza']",4.0,337
1750,La Neura,"['Bar', 'Mediterranean']",4.0,199
1751,Bivac,"['Italian', 'Mediterranean']",5.0,3
1752,Can Travi Nou,"['Mediterranean', 'Spanish']",4.0,721
1753,San Kil,"['Asian', 'Korean']",4.5,110
1754,Restaurante Carmen,"['Mediterranean', 'Spanish']",4.0,229
1755,La Xula Taperia,"['Bar', 'Mediterranean']",4.0,278
1756,La Adelita Botanero,"['Mexican', 'Latin']",4.0,249
1757,makis,"['Sushi', 'Asian']",4.5,78
1758,Pizzeria Carla,"['Italian', 'Pizza']",4.5,74
1759,La Vermuterie,"['Mediterranean', 'Spanish']",4.0,263
1760,Santa Tapa Barcelona,"['Mediterranean', 'Spanish']",4.0,161
1761,Cal Chusco,"['Bar', 'Mediterranean']",4.0,181
1762,Restaurante Dolsotbap,"['Asian', 'Korean']",4.5,70
1763,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1764,Ramen Shop,"['Soups', 'Japanese']",4.0,141
1765,Lomo Alto,"['Steakhouse', 'Barbecue']",4.0,703
1766,Ale&Hop,"['Bar', 'Brew Pub']",4.0,253
1767,Bodega del Born,['Bar'],5.0,39
1768,Thali,"['Asian', 'Pakistani']",4.5,136
1769,Jay's Japanese,['Japanese'],5.0,54
1770,Happy Rock Bar&Grill,"['Bar', 'Mediterranean']",4.0,645
1771,Takenori Mito Daruma,"['Japanese', 'Sushi']",4.5,158
1772,Restaurante Oliveta,"['Spanish', 'Mediterranean']",4.5,97
1773,Bodega Vidrios y Cristales,['Spanish'],4.5,116
1774,Los Caracoles,"['Mediterranean', 'European']",3.5,4977
1775,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1776,Bella Venezia,['Italian'],5.0,102
1777,Little Andaman,"['Indian', 'Bar']",4.5,39
1778,Algrano Bistro,['Italian'],5.0,35
1779,Recasens,"['Spanish', 'Catalan']",4.0,1168
1780,Xips & Saladz,"['Fast Food', 'International']",4.5,56
1781,The Michael Collins,"['Irish', 'Bar']",4.0,451
1782,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1783,Restaurant Japones Gokoku,"['Japanese', 'Sushi']",4.5,129
1784,DonCurado Tasting Barcelona,"['Mediterranean', 'European']",4.0,358
1785,L'Antica Pizzeria Da Michele BCN,"['Italian', 'Pizza']",3.5,538
1786,Taranna Cafe,"['Mediterranean', 'European']",4.0,251
1787,MIXTO bcn,"['Cafe', 'European']",5.0,51
1788,Bivac,"['Italian', 'Mediterranean']",5.0,3
1789,Louise Se Va,"['Mediterranean', 'Spanish']",4.5,133
1790,Enrique Tomas JAMON-TAPAS-VINO,"['Mediterranean', 'Diner']",4.5,101
1791,ON SUSHI Restaurant,"['Japanese', 'Sushi']",4.0,162
1792,Enoteca Paco Perez,"['Mediterranean', 'European']",4.0,490
1793,L'Home dels Nassos,['Mediterranean'],4.5,55
1794,Jay's Japanese,['Japanese'],5.0,54
1795,La Masia,"['Bar', 'European']",4.0,134
1796,Bar Palomino Taberna Canalla,[],4.5,38
1797,Tapas El Modernista,"['Bar', 'Mediterranean']",4.0,255
1798,Veggie Garden Gran Via,"['Indian', 'Fusion']",4.0,223
1799,Colmado Lonja de Tapas - Pla de Palau,"['Mediterranean', 'European']",4.0,563
1800,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
1801,Sitar Restaurant,"['Indian', 'Asian']",4.0,343
1802,Can Cargolet,"['Mediterranean', 'Spanish']",4.0,213
1803,Sushibo Restaurant,"['Japanese', 'Sushi']",4.0,278
1804,Brera Restaurant Gnocchi Bar,"['Italian', 'Mediterranean']",4.5,51
1805,Jamonarium,"['Mediterranean', 'Spanish']",4.5,83
1806,makis,"['Sushi', 'Asian']",4.5,78
1807,Tramonti 1980,"['Italian', 'Mediterranean']",4.0,307
1808,Shogoin,"['Japanese', 'Latin']",5.0,33
1809,Mariposa Negra Cocktail Bar,"['Mexican', 'Spanish']",5.0,33
1810,Banker's Bar,['Bar'],4.5,97
1811,The Growler Barcelona,['$$ - $$$'],5.0,53
1812,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
1813,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
1814,Le Petit Paris,"['Mediterranean', 'Spanish']",4.0,161
1815,Cerveseria Catalluna,['$$ - $$$'],4.5,50
1816,Restaurante Paloma Blanca,"['Moroccan', 'Mediterranean']",4.5,96
1817,Casa Masana,"['European', 'Spanish']",3.5,596
1818,Rio Dragon,"['Chinese', 'Asian']",4.5,171
1819,Bella Venezia,['Italian'],5.0,102
1820,Pepa Pla,"['Catalan', 'Mediterranean']",4.5,90
1821,Elche,"['Seafood', 'Mediterranean']",4.0,1109
1822,Oaxaca Cuina Mexicana,"['Mexican', 'Latin']",3.5,729
1823,Al Bistro,"['Mediterranean', 'Spanish']",4.5,35
1824,Yoi Yoi Gion,"['Japanese', 'Asian']",4.0,179
1825,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
1826,La Cambicha,['Italian'],4.5,73
1827,FitBar,"['Cafe', 'Healthy']",4.5,82
1828,Fermentum,"['Italian', 'Pizza']",4.5,66
1829,El pebrot i el petit cargol,"['European', 'Spanish']",4.0,250
1830,Le Bouchon,"['European', 'Spanish']",4.0,212
1831,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
1832,Cheri,"['Mediterranean', 'European']",4.0,1045
1833,Memorias de China,"['Chinese', 'Asian']",4.0,304
1834,Creperie Les 3 Pommes,"['French', 'European']",4.5,115
1835,Viena Ronda Sant Pere,"['Fast Food', 'Mediterranean']",4.0,375
1836,La Fermata de Provenca,"['Italian', 'Pizza']",4.0,178
1837,Restaurant Junca,"['Bar', 'Grill']",5.0,7
1838,Wok Dao,"['Chinese', 'Seafood']",4.0,550
1839,Restaurant B-ONE Palau del Mar,"['Seafood', 'Mediterranean']",4.0,857
1840,Trattoria Italia,"['Italian', 'Pizza']",4.5,65
1841,SANTOBAR,"['Cafe', 'Mediterranean']",5.0,76
1842,5 Hermanos,"['Mediterranean', 'Spanish']",4.5,95
1843,YUBI Barcelona,"['French', 'Japanese']",4.0,15
1844,Bouzu,"['Japanese', 'Sushi']",4.0,207
1845,Santa Burg Eixample,"['American', 'Grill']",4.0,207
